Y       S       R      EC      ESC	I	I2	I3
0	2	2	1	1	50	2500	125000
0	2	2	1	1	50	2500	125000
0	2	2	1	1	51	2601	132651
1	2	2	1	1	54	2916	157464
0	2	2	1	1	55	3025	166375
0	2	2	1	1	56	3136	175616
0	2	2	1	1	57	3249	185193
0	2	2	1	1	58	3364	195112
0	2	2	1	1	58	3364	195112
0	2	2	1	1	59	3481	205379
0	2	2	1	1	60	3600	216000
0	1	3	1	1	56	3136	175616
0	2	3	1	1	54	2916	157464
0	1	4	1	1	10	100	1000
0	1	4	1	1	10	100	1000
0	1	4	1	1	10	100	1000
0	1	4	1	1	10	100	1000
0	1	4	1	1	10	100	1000
0	1	4	1	1	11	121	1331
0	1	4	1	1	12	144	1728
1	1	4	1	1	13	169	2197
0	1	4	1	1	13	169	2197
0	1	4	1	1	14	196	2744
0	1	4	1	1	14	196	2744
1	1	4	1	1	14	196	2744
0	1	4	1	1	15	225	3375
0	1	4	1	1	15	225	3375
1	1	4	1	1	15	225	3375
1	1	4	1	1	15	225	3375
1	1	4	1	1	15	225	3375
1	1	4	1	1	15	225	3375
0	1	4	1	1	16	256	4096
0	1	4	1	1	16	256	4096
0	1	4	1	1	16	256	4096
1	1	4	1	1	16	256	4096
1	1	4	1	1	16	256	4096
1	1	4	1	1	16	256	4096
1	1	4	1	1	16	256	4096
1	1	4	1	1	16	256	4096
1	1	4	1	1	16	256	4096
0	1	4	1	1	16	256	4096
1	1	4	1	1	16	256	4096
1	1	4	1	1	16	256	4096
1	1	4	1	1	16	256	4096
0	1	4	1	1	17	289	4913
0	1	4	1	1	17	289	4913
0	1	4	1	1	17	289	4913
0	1	4	1	1	17	289	4913
0	1	4	1	1	17	289	4913
0	1	4	1	1	17	289	4913
0	1	4	1	1	17	289	4913
1	1	4	1	1	17	289	4913
1	1	4	1	1	17	289	4913
1	1	4	1	1	17	289	4913
1	1	4	1	1	17	289	4913
1	1	4	1	1	17	289	4913
0	1	4	1	1	17	289	4913
1	1	4	1	1	17	289	4913
1	1	4	1	1	17	289	4913
1	1	4	1	1	17	289	4913
1	1	4	1	1	17	289	4913
1	1	4	1	1	17	289	4913
1	1	4	1	1	17	289	4913
1	1	4	1	1	17	289	4913
1	1	4	1	1	17	289	4913
1	1	4	1	1	17	289	4913
0	1	4	1	1	17	289	4913
0	1	4	1	1	18	324	5832
0	1	4	1	1	18	324	5832
0	1	4	1	1	18	324	5832
0	1	4	1	1	18	324	5832
0	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
0	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
1	1	4	1	1	18	324	5832
0	1	4	1	1	19	361	6859
0	1	4	1	1	19	361	6859
0	1	4	1	1	19	361	6859
0	1	4	1	1	19	361	6859
0	1	4	1	1	19	361	6859
0	1	4	1	1	19	361	6859
1	1	4	1	1	19	361	6859
1	1	4	1	1	19	361	6859
1	1	4	1	1	19	361	6859
1	1	4	1	1	19	361	6859
1	1	4	1	1	19	361	6859
1	1	4	1	1	19	361	6859
